ITEM: TIMESTEP
4080000
ITEM: NUMBER OF ATOMS
9276
ITEM: BOX BOUNDS pp pp pp
0.0000000000000000e+00 5.0000000000000000e+01
0.0000000000000000e+00 5.0000000000000000e+01
0.0000000000000000e+00 5.0000000000000000e+01
ITEM: ATOMS id type q x y z 
522 3 -0.848208 9.60678 16.7439 0.29589 
523 4 1.63775 1.54633 1.70859 9.88646 
524 3 -0.790537 14.9443 0.906575 41.3324 
525 3 -0.847871 9.64413 9.69566 45.4303 
526 4 1.44359 0.868128 3.93109 48.2756 
527 3 -0.952129 28.3135 26.4365 36.5596 
528 3 -0.820019 37.7924 0.784943 14.208 
529 4 1.69588 41.0006 0.721153 11.5492 
530 3 -0.798163 12.3901 38.3873 33.7803 
531 3 -0.8238 3.17105 44.4798 44.8718 
532 4 1.29265 28.9622 19.3352 31.826 
533 3 -0.832097 3.37691 26.4242 24.2865 
534 3 -0.791768 26.4772 41.4118 42.7791 
535 4 1.57421 33.1939 39.4599 1.75585 
536 3 -0.777747 22.1065 33.2542 48.417 
537 3 -0.850136 37.5731 7.07866 0.0744527 
538 4 1.6371 33.3389 9.23674 17.1014 
539 3 -0.823207 39.9487 48.6047 31.7824 
540 3 -0.780805 49.378 1.44307 1.31751 
541 4 1.55743 41.2022 13.7849 23.0158 
542 3 -0.818514 15.732 34.9436 48.7584 
543 3 -0.868317 49.942 47.1807 5.81481 
544 4 1.62451 41.3205 30.3337 9.08854 
545 3 -0.759536 34.8863 33.7599 42.6148 
546 3 -0.73798 40.1433 25.6281 42.8344 
547 4 1.23709 10.7662 33.6527 37.7212 
548 3 -0.844745 32.5124 11.0608 5.18246 
549 3 -0.889569 0.370801 40.4295 48.7732 
550 4 1.58694 30.979 27.6944 15.0763 
551 3 -0.784854 11.5109 11.1604 45.3893 
552 3 -0.823461 20.4252 34.1791 12.9958 
553 4 1.44902 13.678 9.16868 29.7447 
554 3 -0.812065 9.97961 25.6433 29.6472 
555 3 -0.812642 48.4555 46.2114 48.5841 
556 4 1.60214 40.9074 1.61984 18.2177 
557 3 -0.782764 20.7493 4.47109 17.6192 
558 3 -0.707283 0.188773 11.1124 34.317 
559 4 1.58648 9.37187 21.3891 10.741 
560 3 -0.89832 22.2531 25.9802 16.7933 
561 3 -0.865491 29.2666 19.6017 17.8225 
562 4 1.63956 35.98 20.482 26.9023 
563 3 -0.782953 11.1439 29.9692 3.57275 
564 3 -0.83157 8.64047 45.9091 2.50942 
565 4 1.26939 21.4205 4.15646 35.1603 
566 3 -0.847069 33.7636 37.5177 8.8038 
567 3 -0.713716 1.0611 32.9884 7.71283 
568 4 1.17553 9.47945 39.4874 16.8036 
569 3 -0.79818 5.29112 3.7796 6.93185 
570 3 -0.791609 29.3126 44.949 9.00627 
571 4 1.27078 2.2341 11.1739 37.6978 
572 3 -0.801222 6.24642 20.0194 30.5915 
573 3 -0.857478 25.8737 39.242 48.2218 
574 4 1.09047 47.6678 10.8629 31.9365 
575 3 -0.825761 34.3806 27.798 41.0732 
576 3 -0.76369 44.3552 42.3472 21.8063 
577 4 1.61702 5.1794 34.6985 16.1215 
578 3 -0.791612 30.1613 29.1271 23.6219 
579 3 -0.830609 45.9333 12.5213 19.8728 
580 4 1.6652 43.3819 28.8475 10.7791 
581 3 -0.871158 39.0703 18.8221 40.7326 
582 3 -0.782161 10.346 1.78567 29.7411 
583 4 1.53385 26.4838 1.05477 15.4553 
584 3 -0.741365 2.68052 15.4762 48.0116 
585 3 -0.765628 27.2655 9.88252 40.136 
586 4 1.47834 22.3259 10.5477 48.2084 
587 3 -0.744314 28.5064 45.7064 24.4717 
588 3 -0.911956 18.9758 34.2363 46.2323 
589 4 1.28432 46.8114 12.5841 41.3642 
590 3 -0.814781 2.70933 18.2921 37.2112 
591 3 -0.803268 0.197285 36.1298 40.5163 
592 4 1.61968 6.52062 7.9573 43.7965 
593 3 -0.720516 1.38684 45.351 26.9505 
594 3 -0.623831 23.5113 31.6252 3.62116 
595 4 1.2101 3.24629 16.5263 49.0304 
596 3 -0.818231 32.7597 26.2082 49.0775 
597 3 -0.897766 40.6177 20.88 38.3425 
598 4 1.40733 29.6525 42.2284 24.0273 
599 3 -0.789044 3.42263 26.8884 29.0735 
600 3 -0.794643 32.0958 34.2801 20.7896 
601 4 1.51601 49.0914 6.17841 35.4984 
602 3 -0.826763 35.5484 9.64361 32.8063 
603 3 -0.741463 45.5463 10.1455 48.7775 
604 4 1.67166 6.2617 29.7426 8.74246 
605 3 -0.846604 45.9681 40.164 23.5541 
606 3 -0.780818 38.0173 35.0764 35.7146 
607 4 1.58933 22.1072 42.0241 38.4947 
608 3 -0.680462 13.4745 10.3106 13.0985 
609 3 -0.757935 36.885 10.031 4.25967 
610 4 1.58394 41.7167 20.0972 26.1161 
611 3 -0.79085 27.3735 40.2016 21.9155 
612 3 -0.805732 47.6515 29.4965 46.4482 
613 4 1.3706 22.1841 36.1253 22.2803 
614 3 -0.70466 30.3032 47.4125 17.7168 
615 3 -0.90807 36.5021 36.8294 45.4536 
616 4 1.50696 23.5416 29.0063 14.2807 
617 3 -0.850321 36.6189 26.273 24.5126 
618 3 -0.710753 37.3668 9.03055 26.4669 
619 4 1.35633 18.649 47.6915 17.4293 
620 3 -0.856265 25.4792 6.60289 19.3615 
621 3 -0.835529 11.3567 12.4398 0.646361 
622 4 1.56584 11.8225 13.8839 22.9159 
623 3 -0.804791 22.1431 16.0231 10.1377 
624 3 -0.740871 38.9469 40.5979 24.1413 
625 4 1.54117 47.3222 21.5519 3.52201 
626 3 -0.822582 27.8566 3.20725 39.2583 
627 3 -0.845701 47.2739 23.6598 39.0839 
628 4 1.54271 4.74647 20.9844 47.6908 
629 3 -0.794692 30.6763 11.6743 12.7561 
630 3 -0.841932 27.0526 17.5004 25.4592 
631 4 1.55732 17.5312 6.28852 30.8699 
632 3 -0.780892 48.3702 21.8446 7.60151 
633 3 -0.828004 7.69736 13.5117 35.1447 
634 4 1.52975 43.7563 9.77534 7.826 
635 3 -0.807104 44.8144 25.1822 49.4208 
636 3 -0.765223 24.0421 28.2664 12.9722 
637 4 1.57122 30.0344 19.9514 14.5091 
638 3 -0.777751 20.2778 3.17574 27.3295 
639 3 -0.73 17.355 43.1914 32.6782 
640 4 1.5759 24.3672 2.78992 41.5017 
641 3 -0.83852 9.4821 7.96295 17.8761 
642 3 -0.751913 47.2806 31.7491 23.1455 
643 4 1.69279 6.16783 1.95778 19.9276 
644 3 -0.761438 12.5344 8.10343 26.3345 
645 3 -0.758733 16.0101 44.9265 11.1452 
646 4 1.61401 34.7752 41.0209 3.92839 
647 3 -0.794635 34.8199 11.8578 12.2629 
648 3 -0.755683 6.62981 36.5104 11.9408 
649 4 1.27977 18.4851 42.5576 41.8039 
650 3 -0.881725 17.7708 33.8016 4.35551 
651 3 -0.849785 34.6468 10.2613 6.27022 
652 4 1.52731 6.96244 22.0683 49.5103 
653 3 -0.824529 26.0731 2.94187 25.4362 
654 3 -0.896102 32.0887 38.3962 46.3393 
655 4 1.6139 42.8753 39.0472 10.8599 
656 3 -0.841129 43.5638 43.7081 20.1757 
657 3 -0.768926 28.648 24.8546 46.9918 
658 4 1.51367 41.2889 40.0717 45.3496 
659 3 -0.680197 45.9319 41.6336 38.9471 
660 3 -0.794122 5.69181 23.8797 5.28972 
661 4 1.58021 41.0657 26.4415 25.0696 
662 3 -0.831056 43.9641 31.9211 47.0744 
663 3 -0.768688 17.6925 42.7055 46.9857 
664 4 1.07123 42.2611 47.2172 38.9289 
665 3 -0.763278 45.3359 27.7932 23.224 
666 3 -0.777757 44.2515 0.00901299 49.9644 
667 4 1.55089 3.4905 41.0739 7.67136 
668 3 -0.800504 9.86985 5.56349 8.07195 
669 3 -0.677489 38.4483 33.869 45.7939 
670 4 1.48111 25.5262 25.3588 17.1685 
671 3 -0.799995 3.24287 40.5345 9.1213 
672 3 -0.973551 8.81301 35.9099 44.3089 
673 4 1.24415 19.9158 9.95211 39.8208 
674 3 -0.839138 3.77011 12.6869 44.9458 
675 3 -0.705145 5.76161 12.8138 10.9655 
676 4 1.61586 11.0088 19.6732 8.8677 
677 3 -0.829978 32.7713 5.12487 15.8503 
678 3 -0.510733 20.0707 40.5416 35.9343 
679 4 1.62871 43.6552 10.4118 12.3199 
680 3 -0.77917 18.544 11.4285 48.2563 
681 3 -0.807786 0.538087 18.5973 15.9836 
682 4 1.54071 2.20365 34.7909 11.7739 
683 3 -0.762454 6.0683 22.0049 3.67403 
684 3 -0.722543 47.3046 40.048 41.1428 
685 4 1.52635 6.5832 21.3689 29.9328 
686 3 -0.855459 20.4484 38.512 7.66653 
687 3 -0.807787 10.2522 19.4107 22.6876 
688 4 1.32759 45.8947 40.6098 42.6645 
689 3 -0.768161 4.82401 36.2634 8.59914 
690 3 -0.757476 13.9136 29.8591 11.4325 
691 4 1.51133 8.60147 23.7295 42.1882 
692 3 -0.76917 43.2028 4.23545 12.023 
693 3 -0.824542 40.8203 28.9724 16.8293 
694 4 1.65453 3.79464 36.2523 4.27569 
695 3 -0.688448 46.3086 2.39544 27.1185 
696 3 -0.764617 47.4634 43.9654 19.9465 
697 4 1.67114 40.8478 25.4053 2.03591 
698 3 -0.861586 49.5805 5.62645 36.8351 
699 3 -0.666255 2.34558 33.9073 37.2405 
700 4 1.26913 21.3227 29.946 9.99536 
701 3 -0.761269 13.49 25.4976 48.1102 
702 3 -0.745935 30.6879 36.154 26.2457 
703 4 1.34552 15.8646 47.4216 24.293 
704 3 -0.748435 25.3312 8.49465 44.5905 
705 3 -0.814637 28.8764 26.5614 1.48977 
706 4 1.67697 1.26148 26.668 45.3908 
707 3 -0.815071 25.5498 46.5072 42.615 
708 3 -0.90468 19.2775 46.6177 18.4102 
709 4 1.32396 1.98299 19.7273 32.1734 
710 3 -0.787879 31.6031 8.8461 39.4741 
711 3 -0.983969 2.33459 38.7464 47.921 
712 4 1.25845 36.3239 41.0651 21.5183 
713 3 -0.902824 1.5994 16.5928 16.9001 
714 3 -0.804522 32.4342 16.484 1.29336 
715 4 1.51543 42.3493 42.9215 42.449 
716 3 -0.781145 13.4964 5.80054 1.50292 
717 3 -0.816813 25.0916 2.75857 12.3534 
718 4 1.60173 26.1632 49.4168 37.5984 
719 3 -0.83359 9.32367 13.7428 26.6062 
720 3 -0.825453 4.04566 10.9144 26.4544 
721 4 1.30715 37.1995 29.0055 1.33205 
722 3 -0.829154 24.0226 16.6168 8.62655 
723 3 -0.882618 31.1943 23.7023 18.9261 
724 4 1.55132 33.7184 36.4586 27.7916 
725 3 -0.751715 23.8459 44.748 42.2237 
726 3 -0.825569 49.9882 3.97087 17.8767 
727 4 1.65785 13.7661 37.6638 33.5841 
728 3 -0.723624 13.1664 47.7847 8.54161 
729 3 -0.759117 25.9908 9.75293 24.5152 
730 4 1.39214 25.1329 5.99469 24.9502 
731 3 -0.822256 8.16489 16.0013 4.98694 
732 3 -0.700336 35.8597 46.8233 34.6365 
733 4 1.27928 47.5818 43.0201 41.8135 
734 3 -0.791238 39.2947 30.5319 29.1095 
735 3 -0.77526 19.4552 20.1167 0.573284 
736 4 1.57603 30.2535 41.736 47.3538 
737 3 -0.812792 48.3241 44.862 22.372 
738 3 -0.818144 7.14129 27.6782 33.239 
739 4 1.35355 45.0874 49.4634 45.681 
740 3 -0.863727 3.9814 30.6142 28.1536 
741 3 -0.748593 45.0607 43.2072 34.8745 
742 4 1.60451 36.86 24.9059 40.648 
743 3 -0.852761 42.8283 4.07208 21.2757 
744 3 -0.97218 19.4743 13.3868 1.98036 
745 4 1.49935 25.3798 38.7035 31.6413 
746 3 -0.816872 29.8238 31.3077 22.3003 
747 3 -0.689725 31.796 39.3782 22.4378 
748 4 1.63712 47.2212 33.7477 17.5892 
749 3 -0.854866 28.2265 11.7567 49.7997 
750 3 -0.756004 40.3186 41.5818 1.13053 
751 4 1.61493 44.0852 33.7245 6.56088 
752 3 -0.739597 48.3551 12.2941 32.3323 
753 3 -0.93069 46.5708 40.0085 8.58534 
754 4 1.48843 34.1327 45.8991 28.5678 
755 3 -0.845956 6.05725 28.6137 4.40604 
756 3 -0.654954 19.9008 21.2126 8.57124 
757 4 1.47022 17.2144 19.0458 22.2898 
758 3 -0.797297 32.2615 29.6207 30.7768 
759 3 -0.820521 46.2965 17.0546 17.7965 
760 4 1.29836 16.8196 36.7237 9.0079 
761 3 -0.659561 11.2083 41.978 39.9625 
762 3 -0.820279 39.3135 30.1839 15.2298 
763 4 1.53406 23.6427 23.6193 23.9688 
764 3 -0.76719 16.0547 44.7374 44.2004 
765 3 -0.757424 19.1785 38.4086 3.20924 
766 4 1.42752 3.96269 11.863 46.2175 
767 3 -0.69067 18.1889 16.5653 42.5364 
768 3 -0.915142 46.1417 33.5195 47.1408 
769 4 1.46655 1.78489 49.1978 19.6224 
770 3 -0.785803 47.4832 15.6937 10.2587 
771 3 -0.831725 36.3805 10.2514 41.3443 
772 4 1.14423 7.34071 8.80206 39.6165 
773 3 -0.736095 16.9124 2.71954 11.8399 
774 3 -0.814257 36.9194 2.56409 43.5194 
775 4 1.49123 40.2763 10.2411 25.2469 
776 3 -0.862859 3.41781 5.00074 37.4406 
777 3 -0.780288 47.2737 6.05429 9.49097 
778 4 1.54373 18.2196 32.9477 45.7921 
779 3 -0.745601 0.235015 45.5097 30.7116 
780 3 -0.723504 10.0335 21.9975 27.4993 
781 4 1.12675 21.4352 44.1839 34.268 
782 3 -0.795667 18.6179 43.6323 15.4221 
783 3 -0.700379 20.7181 31.2867 9.8011 
784 4 1.4537 23.2216 6.77257 47.7406 
785 3 -0.796413 39.015 32.559 49.6851 
786 3 -0.766526 22.9158 41.9247 15.6268 
787 4 1.54942 26.9925 48.4398 9.54684 
788 3 -0.784122 25.1264 12.1109 8.89942 
789 3 -0.801861 9.71036 34.7608 8.99607 
790 4 1.58354 38.1687 37.4589 12.8991 
791 3 -0.871892 8.63901 41.6358 44.0304 
792 3 -0.863331 29.6538 29.8035 18.1242 
793 4 1.45512 34.6329 21.4109 32.1504 
794 3 -0.76271 0.0215244 26.0892 2.56234 
795 3 -0.826644 23.2607 27.9285 15.4284 
796 4 1.4179 44.5958 32.5461 33.0958 
797 3 -0.807415 43.068 9.2411 28.9334 
798 3 -0.731101 23.5253 41.5742 32.776 
799 4 1.24143 14.7377 37.2217 15.0952 
800 3 -0.792459 41.5755 45.0154 19.2319 
801 3 -0.911678 5.61143 47.1509 4.81967 
802 4 1.30203 15.725 4.65875 27.4365 
803 3 -0.728465 23.0613 31.3533 1.13061 
804 3 -0.704077 5.23866 33.4634 38.4331 
805 4 1.44184 37.7084 19.9228 14.8594 
806 3 -0.759276 48.6641 23.9405 46.1232 
807 3 -0.779836 47.8973 30.2389 3.03895 
808 4 1.60084 15.0837 39.5662 31.5874 
809 3 -0.810049 11.8947 25.4542 11.9246 
810 3 -0.805316 41.946 25.2785 35.2971 
811 4 1.69925 4.37846 46.5327 5.45752 
812 3 -0.748607 18.274 31.7283 27.1424 
813 3 -0.899715 23.4665 30.5718 46.2702 
814 4 1.47497 33.8556 30.7876 20.0395 
815 3 -0.814337 32.6601 39.2784 10.2593 
816 3 -0.786001 33.9164 40.0701 3.01272 
817 4 1.64817 6.54223 5.10892 31.3073 
818 3 -0.891271 31.6334 23.2975 10.8621 
819 3 -0.755894 27.9638 37.1903 2.34622 
820 4 1.38028 21.7972 42.4338 20.972 
821 3 -0.906282 26.3863 42.7044 48.2802 
822 3 -0.89338 47.8506 15.0056 23.9352 
823 4 1.59318 33.77 21.5226 21.416 
824 3 -0.790747 16.2661 21.4716 32.6976 
825 3 -0.846626 29.1439 49.7718 32.3201 
826 4 1.62875 44.1886 30.3429 1.86576 
827 3 -0.685458 39.1743 3.27806 47.423 
828 3 -0.842648 20.228 7.2379 23.3821 
829 4 1.25285 42.6596 12.5892 6.96867 
830 3 -0.762938 28.795 32.987 28.9108 
831 3 -0.765024 27.0293 29.9897 37.2493 
832 4 1.47575 4.16425 25.259 10.8517 
833 3 -0.737343 17.102 17.2418 14.061 
834 3 -0.808682 38.1643 26.682 43.5805 
835 4 1.55206 35.2579 18.9041 47.3086 
836 3 -0.766617 20.9074 24.4183 37.2417 
837 3 -0.812738 29.598 6.1656 6.60187 
838 4 1.51849 11.0531 2.80503 42.1776 
839 3 -0.842493 39.5113 16.2227 11.6614 
840 3 -0.854323 19.4967 46.9582 49.7301 
841 4 1.51054 10.0283 31.2621 11.0127 
842 3 -0.712156 34.5952 12.112 4.60699 
843 3 -0.756879 11.7005 48.6732 32.1593 
844 4 1.42744 6.12194 15.3766 26.6283 
845 3 -0.76044 7.65448 6.25043 31.2818 
846 3 -0.789137 37.6651 1.13563 47.9317 
847 4 1.51561 4.82481 27.4281 18.1123 
848 3 -0.797668 26.4713 5.93821 24.2305 
849 3 -0.819095 9.31258 46.3804 27.1719 
850 4 1.59323 4.70316 31.5482 27.0942 
851 3 -0.795607 8.10954 15.0901 13.216 
852 3 -0.895156 44.5595 40.3274 47.4651 
853 4 1.59607 20.3986 27.9066 5.46954 
854 3 -0.805296 15.776 13.8595 10.7091 
855 3 -0.733257 20.2674 42.77 20.7271 
856 4 1.42143 33.04 21.7556 49.0958 
857 3 -0.817774 23.8061 33.8892 36.6697 
858 3 -0.77507 7.6196 10.4013 46.7825 
859 4 1.53095 18.5324 26.1728 27.9766 
860 3 -0.787297 44.7208 44.9642 23.8525 
861 3 -0.79693 45.6084 40.7272 13.8167 
862 4 1.20495 16.7721 8.04135 3.50909 
863 3 -0.799705 0.28939 9.23087 1.89624 
864 3 -0.87022 44.4733 34.2924 37.2127 
865 4 1.26259 12.1867 25.2958 48.9557 
866 3 -0.843296 36.7727 4.51394 12.6621 
867 3 -0.841652 7.60588 1.01165 49.0793 
868 4 1.55741 17.2247 8.6002 14.8677 
869 3 -0.797636 5.01781 6.58411 38.3149 
870 3 -0.734964 30.6509 46.3164 47.9746 
871 4 1.54401 0.718514 35.8479 4.061 
872 3 -0.732401 30.3953 45.3864 26.5323 
873 3 -0.729929 3.78967 15.3574 38.0266 
874 4 1.46755 8.53323 11.3573 28.6999 
875 3 -0.825139 24.601 13.0199 30.2309 
876 3 -0.88382 24.857 13.0594 0.922796 
877 4 1.51041 39.2068 38.5945 31.8179 
878 3 -0.864556 13.6316 15.742 39.3276 
879 3 -0.678261 32.7684 27.481 26.4802 
880 4 1.59891 41.1835 32.081 18.5311 
881 3 -0.760652 6.90797 42.5198 30.7864 
882 3 -0.830924 42.3507 39.5556 36.8588 
883 4 1.51727 9.80347 29.3799 18.5934 
884 3 -0.863362 14.4482 33.6612 47.0333 
885 3 -0.781358 26.5675 28.3085 7.95921 
886 4 1.3456 46.1322 40.7574 37.6012 
887 3 -0.808908 40.364 28.9983 30.7051 
888 3 -0.904357 6.8748 43.5673 14.0409 
889 4 1.57862 35.321 44.983 40.7757 
890 3 -0.730785 46.5902 43.5549 17.5802 
891 3 -0.849741 5.02546 47.8928 38.7527 
892 4 1.11384 24.6445 2.32863 25.4396 
893 3 -0.835138 27.0622 45.6209 32.818 
894 3 -0.717654 19.0395 17.9984 49.253 
895 4 1.62528 6.09115 39.633 14.042 
896 3 -0.699272 17.811 18.5659 7.55112 
897 3 -0.744075 15.6896 42.8952 14.0769 
898 4 1.59251 5.37304 7.652 7.96826 
899 3 -0.804411 3.98402 49.1799 2.13291 
900 3 -0.756545 14.7618 47.4715 30.0572 
901 4 1.5835 0.738771 0.331812 23.5172 
902 3 -0.806601 9.42542 23.1781 15.3849 
903 3 -0.799321 6.82665 26.612 45.6297 
904 4 1.58245 15.8198 31.1428 39.9652 
905 3 -0.816486 17.7623 37.95 8.499 
906 3 -0.793076 15.5909 21.1971 37.0146 
907 4 1.59045 45.2824 48.3597 19.8659 
908 3 -0.903509 42.8982 8.97851 22.6343 
909 3 -0.760786 40.1341 26.2446 45.7498 
910 4 1.67183 43.5703 42.1458 7.68402 
911 3 -0.706399 16.4256 28.8897 22.5021 
912 3 -0.933889 5.54617 33.986 43.5124 
913 4 1.55805 35.5251 27.576 39.9985 
914 3 -0.889936 14.44 12.3364 41.1724 
915 3 -0.860052 32.9838 23.4883 40.5798 
916 4 1.47911 19.7788 21.8373 33.8557 
917 3 -0.801245 18.5086 5.93507 49.2567 
918 3 -0.735709 36.5038 34.4262 7.61925 
919 4 1.54691 17.714 38.3032 27.3201 
920 3 -0.865675 25.325 10.7231 14.0388 
921 3 -0.79031 15.2047 0.550016 26.6675 
922 4 1.55467 37.1204 34.8062 14.1624 
923 3 -0.804298 19.0618 39.0691 27.0126 
924 3 -0.823603 27.9608 8.49231 17.142 
925 4 1.56759 20.8532 35.4236 28.3267 
926 3 -0.767103 25.1073 44.0359 4.7953 
927 3 -0.601376 37.3118 5.80792 46.7822 
928 4 1.63515 19.691 30.537 17.7673 
929 3 -0.756754 22.9189 28.2905 17.9852 
930 3 -0.780319 23.3117 3.7186 11.0636 
931 4 1.66351 33.8286 45.2651 24.4982 
932 3 -0.805314 10.1691 32.0451 9.66863 
933 3 -0.713 21.8834 39.1068 5.03082 
934 4 1.59427 49.644 42.3004 13.6318 
935 3 -0.828563 35.2439 27.0704 11.6416 
936 3 -0.804377 46.8127 32.9763 27.848 
937 4 1.51622 45.1143 9.47488 38.8227 
938 3 -0.771807 31.9253 7.27625 41.3947 
939 3 -0.836345 49.2514 3.83648 44.2308 
940 4 1.59433 8.81024 31.6849 0.842019 
941 3 -0.854925 45.813 15.1647 32.6471 
942 3 -0.725894 48.3198 26.8333 18.5786 
943 4 1.60887 15.0728 29.898 18.755 
944 3 -0.816534 1.22131 22.0631 26.9084 
945 3 -0.665469 35.0678 36.2324 42.0516 
946 4 1.5327 13.5322 33.3236 4.79697 
947 3 -0.803551 18.8641 4.56942 4.40784 
948 3 -0.839921 47.2315 27.1106 11.7285 
949 4 1.49426 29.5777 36.0496 45.4863 
950 3 -0.559144 9.42945 32.9198 4.07703 
951 3 -0.717038 4.64528 41.7254 25.5755 
952 4 1.41121 24.8505 20.1299 21.0554 
953 3 -0.615459 18.1356 41.1718 33.6522 
954 3 -0.706571 15.7705 33.5907 23.7397 
955 4 1.57454 48.9703 22.2841 9.02512 
956 3 -0.806144 21.9131 43.5787 38.1496 
957 3 -0.722394 17.3381 7.6694 31.6869 
958 4 1.26991 25.2676 16.1911 7.90405 
959 3 -0.743608 7.27609 20.6342 38.4407 
960 3 -0.700189 18.8803 41.2935 40.9694 
961 4 1.53536 5.00328 30.8664 33.4775 
962 3 -0.659006 31.5796 5.17357 36.2619 
963 3 -0.77597 26.5476 42.7934 21.2193 
964 4 1.24783 13.3259 39.6723 8.54541 
965 3 -0.746676 43.5202 41.8104 33.554 
966 3 -0.857459 29.4488 13.7634 3.37729 
967 4 1.55543 49.928 17.8384 9.02717 
968 3 -0.943881 20.2755 22.8224 2.86484 
969 3 -0.806413 47.8671 8.74181 7.4432 
970 4 1.5431 35.7339 15.9211 47.0748 
971 3 -0.676381 25.5731 21.7428 26.4745 
972 3 -0.794574 7.85756 49.6656 33.5377 
973 4 1.52293 45.6896 1.37979 19.7716 
974 3 -0.81389 39.7573 9.34317 26.4211 
975 3 -0.805746 1.50937 48.7458 43.5949 
976 4 1.50944 39.4647 13.1122 18.9162 
977 3 -0.829822 19.2119 31.9654 44.9681 
978 3 -0.716702 26.033 29.6751 22.3958 
979 4 1.53993 38.5321 18.4001 0.604508 
980 3 -0.866112 23.0162 19.1523 17.6634 
981 3 -0.697809 28.4771 38.0413 48.7784 
982 4 1.34293 3.2202 11.5771 22.765 
983 3 -0.822407 9.27605 18.6989 12.6403 
984 3 -0.798115 13.9535 33.4792 6.23962 
985 4 1.5238 6.62785 34.898 11.5765 
986 3 -0.763167 46.3668 30.5648 5.24427 
987 3 -0.611975 49.6683 7.45151 20.8893 
988 4 1.57777 3.86921 47.2062 37.9629 
989 3 -0.763344 46.478 35.4436 14.4816 
990 3 -0.820795 19.2977 47.6207 22.0687 
991 4 1.62739 13.1078 26.4173 8.19132 
992 3 -0.704168 4.96009 15.8665 6.89167 
993 3 -0.837609 5.29141 0.153166 9.87374 
994 4 1.50203 3.19502 32.6615 17.2107 
995 3 -0.810386 40.5551 27.379 35.5124 
996 3 -0.682304 36.0319 35.6883 18.4171 
997 4 1.63917 41.2903 37.7036 19.8131 
998 3 -0.805106 28.7768 38.977 33.4766 
999 3 -0.778928 1.09678 14.2922 4.21947 
1000 4 1.57738 3.06972 48.6285 7.23467 
1001 3 -0.769086 24.8038 45.3259 9.04256 
1002 3 -0.750856 6.01189 36.1462 47.4774 
1003 4 1.55816 13.7884 45.9082 33.2118 
1004 3 -0.728066 7.20646 36.2778 7.09428 
1005 3 -0.861927 20.9992 21.0363 5.66764 
1006 4 1.60642 44.6299 7.43836 6.0643 
1007 3 -0.846548 37.5528 30.097 9.73849 
1008 3 -0.709227 25.5463 23.9097 46.6108 
1009 4 1.12119 11.8432 10.7889 32.174 
1010 3 -0.799697 0.263892 33.832 19.863 
1011 3 -0.777756 8.12259 26.7156 23.375 
1012 4 1.47107 20.84 36.5169 37.821 
1013 3 -0.750124 11.7816 15.2396 13.3261 
1014 3 -0.917804 30.2074 10.1022 4.88143 
1015 4 1.41934 34.7549 14.1646 37.7192 
1016 3 -0.859924 19.8906 28.8616 30.8134 
1017 3 -0.79954 3.8984 31.4052 25.7343 
1018 4 1.69974 48.1378 36.2325 22.2614 
1019 3 -0.889159 22.5381 49.0254 31.9654 
1020 3 -0.906331 7.59274 0.51462 11.8768 
1021 4 1.75509 31.3907 36.5823 34.4895 
1022 3 -0.836103 4.1963 8.31581 35.5769 
1023 3 -0.618665 42.2949 48.3038 37.8241 
1024 4 1.54155 12.1479 4.47186 47.5957 
1025 3 -0.766176 9.61669 48.4189 43.7993 
1026 3 -0.865189 6.53729 44.0785 20.4084 
1027 4 1.64549 40.4479 18.8989 14.0519 
1028 3 -0.816063 7.02938 38.6869 13.2709 
1029 3 -0.753939 32.3967 25.0411 3.85031 
1030 4 1.54706 15.5059 10.3576 16.6717 
1031 3 -0.725861 15.9689 29.53 20.0334 
1032 3 -0.860284 15.6646 18.1472 6.68094 
1033 4 1.63875 37.2027 25.2867 20.9458 
1034 3 -0.626712 19.2418 45.2738 10.9912 
1035 3 -0.872627 26.0365 47.8304 26.2555 
1036 4 1.44769 30.7237 20.3069 0.499293 
1037 3 -0.811313 1.07839 43.9041 18.0712 
1038 3 -0.848612 8.26834 20.28 6.68955 
1039 4 1.5773 22.459 41.0551 41.3702 
1040 3 -0.717538 31.613 20.3777 34.6924 
1041 3 -0.656655 15.7744 40.3784 19.8531 
1042 4 1.48808 40.5951 6.49186 44.6293 
1043 3 -0.811484 37.8993 16.9319 38.0625 
1044 3 -0.790958 23.4439 4.08735 20.1724 
1045 4 1.6841 22.4523 39.2129 30.9167 
1046 3 -0.800148 41.3945 5.90634 30.8089 
1047 3 -0.765417 35.4233 13.6114 32.4101 
1048 4 1.74792 1.88623 8.13145 11.1905 
1049 3 -0.810493 6.60507 18.1955 6.97775 
1050 3 -0.825278 5.63931 47.4347 12.282 
1051 4 1.2261 4.01067 20.1755 13.3039 
1052 3 -0.862557 6.55084 41.5782 19.8853 
1053 3 -0.805632 40.3916 0.846919 7.45834 
1054 4 1.42856 45.2136 21.158 13.5724 
1055 3 -0.870782 43.8014 21.4166 30.4157 
1056 3 -0.865149 26.8094 45.5408 44.7445 
1057 4 1.69393 39.7353 36.2941 17.6235 
1058 3 -0.855767 20.5554 19.0133 46.5372 
1059 3 -0.850773 10.9865 42.2954 18.2256 
1060 4 1.4893 11.2824 9.64897 45.5164 
1061 3 -0.698014 17.347 44.5354 13.2484 
1062 3 -0.748385 45.8655 12.8107 28.2886 
1063 4 1.64578 14.4267 42.7721 28.2352 
